team_slug,team_name,planning_year,race_id,race_name,category,date_label,status,actual_points,rider_count,source_url,pcs_race_slug,checked_at_utc,notes
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,28,Paris - Tours,1.Pro,11.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,paris-tours,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,29,Giro dell'Emilia,1.Pro,03.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,giro-dell-emilia,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,35,Eschborn-Frankfurt,1.UWT,01.05,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,eschborn-frankfurt,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,36,Lidl Deutschland Tour,2.Pro,19.08-23.08,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,deutschland-tour,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,40,Ronde Van Brugge - Tour of Bruges,1.UWT,25.03,completed,188.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,classic-brugge-de-panne,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,47,E3 Saxo Classic,1.UWT,27.03,completed,84.0,3,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,e3-harelbeke,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,48,GP Miguel Indurain,1.Pro,04.04,completed,10.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gran-premio-miguel-indurain,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,50,Veenendaal Classic,1.1,23.05,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,veenendaal-veenendaal,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,53,Omloop Nieuwsblad,1.UWT,28.02,completed,28.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,omloop-het-nieuwsblad,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,54,Strade Bianche,1.UWT,07.03,completed,30.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,strade-bianche,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,56,Scheldeprijs,1.Pro,08.04,completed,12.0,3,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,scheldeprijs,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,57,Tour of Oman,2.Pro,07.02-11.02,completed,20.0,3,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,tour-of-oman,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,58,GP Montreal,1.UWT,13.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-montreal,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,59,GP Québec,1.UWT,11.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-quebec,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,60,Baloise Belgium Tour,2.Pro,17.06-21.06,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,tour-of-belgium,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,61,Gran Piemonte,1.Pro,08.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gran-piemonte,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,62,Tour of the Alps,2.Pro,20.04-24.04,scheduled,10.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,tour-of-the-alps,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,64,Brussels Cycling Classic,1.Pro,07.06,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,brussels-cycling-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,68,Memorial Pantani,1.1,12.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,memorial-marco-pantani,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,75,Dwars door Vlaanderen,1.UWT,01.04,completed,32.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,dwars-door-vlaanderen,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,83,Trofeo Palma,1.1,01.02,completed,0.0,0,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,trofeo-palma,2026-04-21T03:39:02.982195+00:00,uci_points_missing_after_race
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,84,Kuurne-Brussel-Kuurne,1.Pro,01.03,completed,310.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,kuurne-brussel-kuurne,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,88,Giro del Lazio,1.1,19.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gran-premio-del-lazio,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,89,Milano - Torino,1.Pro,18.03,completed,43.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,milano-torino,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,92,GP de Fourmies,1.Pro,13.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-de-fourmies,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,93,Grand Prix de Wallonie,1.Pro,16.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-de-wallonie,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,95,Japan Cup,1.Pro,18.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,japan-cup,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,100,Trofeo Serra Tramuntana,1.1,30.01,completed,63.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,deia-trophy,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,107,Volta ao Algarve,2.Pro,18.02-22.02,completed,49.0,3,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,volta-ao-algarve,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,111,Tour des Alpes-Maritimes,1.1,22.02,completed,63.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,tour-des-alpes-maritimes,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,112,Trofeo Laigueglia,1.Pro,04.03,completed,5.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,trofeo-laigueglia,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,121,Faun-Ardèche Classic,1.Pro,28.02,completed,11.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,faun-ardeche-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,122,Nokere Koerse,1.Pro,18.03,completed,30.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,nokere-koerse,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,123,Bredene Koksijde Classic,1.Pro,20.03,completed,70.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,bredene-koksijde-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,128,Tour de Langkawi,2.Pro,27.09-04.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,tour-de-langkawi,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,129,Clasica de Almeria,1.Pro,15.02,completed,5.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,clasica-de-almeria,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,144,Rund um Köln,1.1,17.05,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,rund-um-koln,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,154,Chrono des Nations,1.1,18.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,chrono-des-nations,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,158,Münsterland Giro,1.Pro,03.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,munsterland-giro,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,159,Binche-Chimay-Binche,1.1,06.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,memorial-frank-vandenbroucke,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,160,Coppa Sabatini,1.Pro,10.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-citta-di-peccioli,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,167,Kamp. van Vlaanderen,1.1,18.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,kampioenschap-van-vlaanderen1,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,170,Omloop van het Houtland,1.1,23.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,omloop-van-het-houtland-lichtervelde,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,171,GP d'Isbergues,1.1,20.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-d-isbergues,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,175,4 Jours de Dunkerque,2.Pro,20.05-24.05,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,4-jours-de-dunkerque,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,183,Giro del Veneto,1.Pro,14.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,giro-del-veneto,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,190,Tre Valli Varesine,1.Pro,06.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,tre-valli-varesine,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,192,Vuelta a Burgos,2.Pro,04.08-08.08,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,vuelta-a-burgos,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,196,Coppa Bernocchi,1.Pro,05.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,coppa-bernocchi,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,199,GP Gippingen,1.1,14.06,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-du-canton-d-argovie,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,231,Circuit Franco-Belge,1.Pro,10.06,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,circuit-franco-belge,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,259,Arctic Race of Norway,2.Pro,13.08-16.08,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,arctic-race-of-norway,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,263,GP Industria & Artigianato,1.Pro,06.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,gp-industria-artigianato,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,271,Trofeo Calvià,1.1,28.01,completed,0.0,0,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,trofeo-calvia,2026-04-21T03:39:02.982195+00:00,uci_points_missing_after_race
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,274,Trofeo Andratx - Pollença,1.1,31.01,completed,88.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,trofeo-pollenca-port-d-andratx,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,343,Boucles de la Mayenne,2.Pro,28.05-31.05,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,boucles-de-la-mayenne,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,349,Heistse Pijl,1.1,06.06,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,heist-op-den-berg,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,432,Faun Drome Classic,1.Pro,01.03,completed,9.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,la-drome-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,539,Grand Prix Criquielion,1.1,24.05,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,grand-prix-criquielion,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,752,Giro d'Abruzzo,2.1,15.09-18.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,giro-d-abruzzo,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,868,AlUla Tour,2.Pro,27.01-31.01,completed,123.0,3,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,alula-tour,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,1172,Cadel Evans Great Ocean Road Race,1.UWT,01.02,completed,48.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,great-ocean-road-race,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,4025,Giro della Toscana,1.1,09.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,giro-di-toscana,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,7591,Tour of Guangxi,2.UWT,13.10-18.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,tour-of-guangxi,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,8499,Hong Kong Cyclothon,1.1,11.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,sun-hung-kai-properties-hong-kong-challenge,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,9800,UAE Tour,2.UWT,16.02-22.02,completed,142.0,4,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,uae-tour,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,13191,Maryland Cycling Classic,2.Pro,05.09-07.09,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,maryland-cycling-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,15208,Veneto Classic,1.Pro,18.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,veneto-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,18946,Muscat Classic,1.Pro,06.02,completed,9.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,muscat-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,18947,Figueira Champions Classic,1.Pro,14.02,completed,76.0,2,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,figueira-champions-classic,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,21999,Classic Var,1.1,21.02,completed,70.0,1,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,classic-var,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,24060,Copenhagen Sprint,1.UWT,14.06,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,copenhagen-sprint,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,24917,Classique Dunkerque,1.Pro,19.05,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,classique-dunkerque,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,27048,Trofeo Tessile & Moda - Valdengo Oropa,1.1,11.10,scheduled,,,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,trofeo-baracchi,2026-04-21T03:39:02.982195+00:00,
tudor-pro-cycling-team,Tudor Pro Cycling Team,2026,27987,Trofeo Ses Salines TTT,1.1,29.01,completed,49.98,7,https://www.procyclingstats.com/team/tudor-pro-cycling-team-2026/season/points-per-rider,trofeo-ses-salines-felanitx,2026-04-21T03:39:02.982195+00:00,
