team_slug,team_name,planning_year,race_id,race_name,category,date_label,status,actual_points,rider_count,source_url,pcs_race_slug,checked_at_utc,notes
cofidis,Cofidis,2026,2,Paris-Nice,2.UWT,08.03-15.03,completed,140.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/paris-nice/points-per-rider,paris-nice,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,4,Milano-Sanremo,1.UWT,21.03,completed,85.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/milano-sanremo/points-per-rider,milano-sanremo,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,5,Ronde van Vlaanderen,1.UWT,05.04,completed,25.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/ronde-van-vlaanderen/points-per-rider,ronde-van-vlaanderen,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,6,Itzulia Basque Country,2.UWT,06.04-11.04,completed,227.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/itzulia-basque-country/points-per-rider,itzulia-basque-country,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,7,In Flanders Fields,1.UWT,29.03,completed,20.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/gent-wevelgem/points-per-rider,gent-wevelgem,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,8,Paris-Roubaix,1.UWT,12.04,completed,54.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/paris-roubaix/points-per-rider,paris-roubaix,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,9,Amstel Gold Race,1.UWT,19.04,completed,74.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/amstel-gold-race/points-per-rider,amstel-gold-race,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,10,La Flèche Wallonne,1.UWT,22.04,completed,120.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/la-fleche-wallonne/points-per-rider,la-fleche-wallonne,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,11,Liège-Bastogne-Liège,1.UWT,26.04,completed,34.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/liege-bastogne-liege/points-per-rider,liege-bastogne-liege,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,15,Tour Auvergne - Rhône-Alpes,2.UWT,07.06-14.06,scheduled,,,https://www.procyclingstats.com/team-in-race/cofidis-2026/dauphine/points-per-rider,dauphine,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,17,Tour de France,2.UWT,04.07-26.07,scheduled,,,https://www.procyclingstats.com/team-in-race/cofidis-2026/tour-de-france/points-per-rider,tour-de-france,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,23,Vuelta a España,2.UWT,22.08-13.09,scheduled,,,https://www.procyclingstats.com/team-in-race/cofidis-2026/vuelta-a-espana/points-per-rider,vuelta-a-espana,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,28,Paris - Tours,1.Pro,11.10,scheduled,,,https://www.procyclingstats.com/team-in-race/cofidis-2026/paris-tours/points-per-rider,paris-tours,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,35,Eschborn-Frankfurt,1.UWT,01.05,scheduled,,,https://www.procyclingstats.com/team-in-race/cofidis-2026/eschborn-frankfurt/points-per-rider,eschborn-frankfurt,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,40,Ronde Van Brugge - Tour of Bruges,1.UWT,25.03,completed,95.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/classic-brugge-de-panne/points-per-rider,classic-brugge-de-panne,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,48,GP Miguel Indurain,1.Pro,04.04,completed,175.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/gran-premio-miguel-indurain/points-per-rider,gran-premio-miguel-indurain,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,53,Omloop Nieuwsblad,1.UWT,28.02,completed,93.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/omloop-het-nieuwsblad/points-per-rider,omloop-het-nieuwsblad,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,56,Scheldeprijs,1.Pro,08.04,completed,20.0,5,https://www.procyclingstats.com/team-in-race/cofidis-2026/scheldeprijs/points-per-rider,scheldeprijs,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,57,Tour of Oman,2.Pro,07.02-11.02,completed,55.0,7,https://www.procyclingstats.com/team-in-race/cofidis-2026/tour-of-oman/points-per-rider,tour-of-oman,2026-04-28T11:20:34.472431+00:00,
cofidis,Cofidis,2026,60,Baloise Belgium Tour,2.Pro,17.06-21.06,scheduled,,,https://www.procyclingstats.com/team-in-race/cofidis-2026/tour-of-belgium/points-per-rider,tour-of-belgium,2026-04-28T11:20:34.472431+00:00,
