team_slug,team_name,planning_year,race_name,category,start_date,status,historical_years_analyzed,avg_top10_points,base_opportunity_points,team_fit_multiplier,participation_confidence,execution_multiplier,expected_points,actual_points,ev_gap,matched_via,history_fallback_from,history_fallback_flag,zero_expected_points_flag,positive_actual_points_flag,missing_historical_anchor_flag,missing_completed_ev_components_flag,notes,source_path
burgos-burpellet-bh,Burgos Burpellet BH,2026,Visit South Aegean GP,1.1,2026-02-28,completed,,540.2378378378378,117.75525419786504,0.7815367674425668,0.8,0.4,29.449619428856707,69.0,39.55038057114329,normalized_name,1.1,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Region on Dodecanese GP,1.1,2026-03-01,completed,,540.2378378378378,117.75525419786504,0.7815367674425668,0.8,0.4,29.449619428856707,55.0,25.550380571143293,normalized_name,1.1,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Volta Ciclista a Catalunya,2.UWT,2026-03-23,completed,,1155.4944444444443,742.531046339422,0.833128542524746,0.8,0.18,89.08182841192378,8.0,-81.08182841192378,normalized_name,2.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Ronde Van Brugge - Tour of Bruges,1.UWT,2026-03-25,completed,,895.7142857142857,310.9190445598454,0.776832427813835,0.8,0.18,34.780607458413506,0.0,-34.780607458413506,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,E3 Saxo Classic,1.UWT,2026-03-27,completed,,895.7142857142857,310.9190445598454,0.776832427813835,0.8,0.18,34.780607458413506,0.0,-34.780607458413506,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,In Flanders Fields,1.UWT,2026-03-29,completed,,895.7142857142857,310.9190445598454,0.776832427813835,0.8,0.18,34.780607458413506,0.0,-34.780607458413506,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Dwars door Vlaanderen,1.UWT,2026-04-01,completed,,895.7142857142857,310.9190445598454,0.776832427813835,0.8,0.18,34.780607458413506,0.0,-34.780607458413506,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Ronde van Vlaanderen,1.UWT,2026-04-05,completed,,895.7142857142857,310.9190445598454,0.776832427813835,0.8,0.18,34.780607458413506,0.0,-34.780607458413506,normalized_name,1.Pro,True,False,False,True,False,matched_via=normalized_name | history_fallback_from=1.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Itzulia Basque Country,2.UWT,2026-04-06,completed,,1155.4944444444443,742.531046339422,0.833128542524746,0.8,0.18,89.08182841192378,40.0,-49.08182841192378,normalized_name,2.Pro,True,False,True,True,False,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
burgos-burpellet-bh,Burgos Burpellet BH,2026,Clásica de Pascua-Padron,1.2,2026-04-12,completed,,540.2378378378378,117.75525419786504,0.7815367674425668,0.8,0.25,18.40601214303544,40.0,21.59398785696456,token_overlap,1.1,True,False,True,True,False,matched_via=token_overlap | history_fallback_from=1.1 | history_missing,/Volumes/Developer/Developer/uci-points-optimization-model/data/team_ev/burgos_burpellet_bh_2026_calendar_ev.csv
