team_slug,team_name,planning_year,race_id,race_name,category,date_label,month,start_date,end_date,pcs_race_slug,historical_years_analyzed,race_type,route_profile,avg_top10_points,avg_winner_points,avg_points_efficiency,avg_stage_top10_points,avg_stage_count,avg_top10_field_form,base_opportunity_index,base_opportunity_points,one_day_signal,stage_hunter_signal,gc_signal,time_trial_signal,all_round_signal,sprint_bonus_signal,specialty_fit_score,sprint_fit_bonus,team_fit_score,team_fit_multiplier,participation_confidence,execution_multiplier,expected_points,actual_points,ev_gap,status,team_calendar_status,source,overlap_group,notes,as_of_date,race_priority_points,race_key,rider_name,specialty_primary,archetype,predicted_rider_reaches_150_probability,uci_points,points_per_raceday,team_rank_within_roster,current_scored_150_flag,model_name,uci_points_score,points_per_raceday_score,roster_priority_score,rider_selection_score,specialty_match_score,allocation_score,allocation_rank,recommended_start_flag,race_leader_flag
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,ZANONCELLO Enrico,oneday,banker,0.2077428709730762,128.0,5.818182,2,0,baseline_prior_points,0.6918918918918919,0.7862408108108108,0.9545454545454546,0.40722557884920196,0.641458,19.83885,1,1,1
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,MARCELLUSI Martin,hills,banker,0.2632449605653428,185.0,7.4,1,1,baseline_prior_points,1.0,1.0,1.0,0.5579469763392056,0.434979,18.146098,2,1,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,ROJAS Vicente,oneday,unclassified,0.1465407696337896,50.0,4.166667,3,0,baseline_prior_points,0.2702702702702703,0.5630631081081081,0.9090909090909091,0.2903200459326079,0.641458,17.891894,3,1,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,TURCONI Filippo,oneday,unclassified,0.1385800528137876,38.0,2.111111,5,0,baseline_prior_points,0.20540540540540542,0.2852852702702703,0.8181818181818181,0.22829954458753546,0.641458,16.858999,4,1,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,CETTOLIN Filippo,oneday,inactive_depth,0.1214119285385675,10.0,1.428571,9,0,baseline_prior_points,0.05405405405405406,0.19305013513513514,0.6363636363636364,0.17084644643517982,0.641458,15.90217,5,1,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,PINAZZI Mattia,oneday,low_conversion_depth,0.1202585901924757,8.0,0.666667,11,0,baseline_prior_points,0.043243243243243246,0.09009013513513513,0.5454545454545454,0.14453845325553455,0.641458,15.464034,6,1,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,CRUZ Edward,oneday,inactive_depth,0.1174165698186524,3.0,1.0,14,0,baseline_prior_points,0.016216216216216217,0.13513513513513511,0.40909090909090906,0.13325092469217423,0.641458,15.276051,7,1,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,COLNAGHI Luca,oneday,low_conversion_depth,0.1174165698186524,3.0,0.272727,12,0,baseline_prior_points,0.016216216216216217,0.036855,0.5,0.12759981351281305,0.641458,15.181937,8,0,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,FERRARO Santiago,oneday,low_conversion_depth,0.1157394458729121,0.0,0.0,15,0,baseline_prior_points,0.0,0.0,0.36363636363636365,0.10580730388738363,0.641458,14.819002,9,0,0
bardiani-csf-7-saber,Bardiani CSF 7 Saber,2026,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,classica-camp-de-morvedre,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.2378378378378378,0.0108108108108108,3.449105855855856,0.2179370203983968,117.75525419786504,0.8534898445481564,0.0,0.0,0.0135135135135135,0.2232826576576576,0.5810900552066851,0.2172944842383056,0.1093204720860336,0.2857353450045868,0.785720603501376,1.0,0.4,37.00909175752178,3.0,-34.00909175752178,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=1.1 | history_missing,2026-04-20,37.00909175752178,24922,MONTAGNER Andrea,oneday,inactive_depth,0.1157394458729121,0.0,0.0,18,0,baseline_prior_points,0.0,0.0,0.2272727272727273,0.09217094025101999,0.641458,14.591901,10,0,0
