team_slug,team_name,planning_year,source,scraped_at_utc,race_id,race_name,category,date_label,month,start_date,end_date,status,team_calendar_status,source_url,pcs_race_slug,observed_race_name,matched_via,notes,overlap_group
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,24922,Classica Camp de Morvedre,1.1,23.01,1,2026-01-23,2026-01-23,completed,active,race/classica-camp-de-morvedre/2026/startlist,classica-camp-de-morvedre,Classica Camp de Morvedre,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,22183,Gran Premio Castellón,1.1,24.01,1,2026-01-24,2026-01-24,completed,active,race/ruta-de-la-ceramica-gran-premio-castellon/2026/startlist,ruta-de-la-ceramica-gran-premio-castellon,Gran Premio Castellón - Ruta de la Cerámica,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,411,Clàssica Comunitat Valenciana 1969,1.1,25.01,1,2026-01-25,2026-01-25,completed,active,race/gp-de-valence/2026/startlist,gp-de-valence,Clàssica Comunitat Valenciana - Gran Premi València,token_overlap,matched_via=token_overlap,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,271,Trofeo Calvià,1.1,28.01,1,2026-01-28,2026-01-28,completed,active,race/trofeo-calvia/2026/startlist,trofeo-calvia,Trofeo Calvià,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,27987,Trofeo Ses Salines TTT,1.1,29.01,1,2026-01-29,2026-01-29,completed,active,race/trofeo-ses-salines-felanitx/2026/startlist,trofeo-ses-salines-felanitx,Trofeo Ses Salines,token_overlap,matched_via=token_overlap,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,100,Trofeo Serra Tramuntana,1.1,30.01,1,2026-01-30,2026-01-30,completed,active,race/deia-trophy/2026/startlist,deia-trophy,Trofeo Serra Tramuntana,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,274,Trofeo Andratx - Pollença,1.1,31.01,1,2026-01-31,2026-01-31,completed,active,race/trofeo-pollenca-port-d-andratx/2026/startlist,trofeo-pollenca-port-d-andratx,Trofeo Andratx - Pollença,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,83,Trofeo Palma,1.1,01.02,2,2026-02-01,2026-02-01,completed,active,race/trofeo-palma/2026/startlist,trofeo-palma,Trofeo Palma,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,97,GP la Marseillaise,1.1,01.02,2,2026-02-01,2026-02-01,completed,active,race/gp-d-ouverture/2026/startlist,gp-d-ouverture,Grand Prix Cycliste de Marseille La Marseillaise,token_overlap,matched_via=token_overlap,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,106,Étoile de Bessèges,2.1,04.02-08.02,2,2026-02-04,2026-02-08,completed,active,race/etoile-de-besseges/2026/startlist,etoile-de-besseges,Etoile de Bessèges - Tour du Gard,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,319,Volta Comunitat Valenciana,2.Pro,04.02-08.02,2,2026-02-04,2026-02-08,completed,active,race/vuelta-a-la-comunidad-valenciana/2026/startlist,vuelta-a-la-comunidad-valenciana,Volta Comunitat Valenciana,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,4396,Tour de La Provence,2.1,13.02-15.02,2,2026-02-13,2026-02-15,completed,active,race/tour-cycliste-international-la-provence/2026/startlist,tour-cycliste-international-la-provence,Tour de la Provence,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,129,Clasica de Almeria,1.Pro,15.02,2,2026-02-15,2026-02-15,completed,active,race/clasica-de-almeria/2026/startlist,clasica-de-almeria,Clasica de Almeria,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,21999,Classic Var,1.1,21.02,2,2026-02-21,2026-02-21,completed,active,race/classic-var/2026/startlist,classic-var,Classic Var,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,111,Tour des Alpes-Maritimes,1.1,22.02,2,2026-02-22,2026-02-22,completed,active,race/tour-des-alpes-maritimes/2026/startlist,tour-des-alpes-maritimes,Tour des Alpes-Maritimes,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,109,Giro di Sardegna,2.1,25.02-01.03,3,2026-02-25,2026-03-01,completed,active,race/giro-di-sardegna/2026/startlist,giro-di-sardegna,Giro di Sardegna,normalized_name,matched_via=normalized_name,overlap_3
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,27602,Visit South Aegean GP,1.1,28.02,2,2026-02-28,2026-02-28,completed,active,race/visit-south-aegean-gp/2026/startlist,visit-south-aegean-gp,Visit South Aegean GP,normalized_name,matched_via=normalized_name,overlap_3
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,27604,Region on Dodecanese GP,1.1,01.03,3,2026-03-01,2026-03-01,completed,active,race/region-on-dodecanese-gp/2026/startlist,region-on-dodecanese-gp,Region on Dodecanese GP,normalized_name,matched_via=normalized_name,overlap_3
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,112,Trofeo Laigueglia,1.Pro,04.03,3,2026-03-04,2026-03-04,completed,active,race/trofeo-laigueglia/2026/startlist,trofeo-laigueglia,Trofeo Laigueglia,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,54,Strade Bianche,1.UWT,07.03,3,2026-03-07,2026-03-07,completed,active,race/strade-bianche/2026/startlist,strade-bianche,Strade Bianche,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,3,Tirreno-Adriatico,2.UWT,09.03-15.03,3,2026-03-09,2026-03-15,completed,active,race/tirreno-adriatico/2026/startlist,tirreno-adriatico,Tirreno-Adriatico,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,1194,Popolarissima,1.2,15.03,3,2026-03-15,2026-03-15,completed,active,race/popolarissima/2026/startlist,popolarissima,Popolarissima,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,89,Milano - Torino,1.Pro,18.03,3,2026-03-18,2026-03-18,completed,active,race/milano-torino/2026/startlist,milano-torino,Milano - Torino,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,4,Milano-Sanremo,1.UWT,21.03,3,2026-03-21,2026-03-21,completed,active,race/milano-sanremo/2026/startlist,milano-sanremo,Milano-Sanremo,normalized_name,matched_via=normalized_name,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,22014,Clásica Terres de l´Ebre,1.1,21.03,3,2026-03-21,2026-03-21,completed,active,race/clasica-terres-de-l-ebre/2026/startlist,clasica-terres-de-l-ebre,Clàssica Terres de l'Ebre,token_overlap,matched_via=token_overlap,overlap_2
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,1499,Gran Premio Primavera-Ontur,1.2,22.03,3,2026-03-22,2026-03-22,completed,active,race/gran-premio-de-primavera-ontur-copa-de-espana-elit/2026/startlist,gran-premio-de-primavera-ontur-copa-de-espana-elit,Gran Premio Primavera Ontur - Diputación de Albacete,normalized_name,matched_via=normalized_name,
team-polti-visitmalta,Team Polti VisitMalta,2026,team_program_live,2026-04-23T10:52:33.060880+00:00,114,Coppi e Bartali,2.1,25.03-29.03,3,2026-03-25,2026-03-29,completed,active,race/settimana-internazionale-coppi-e-bartali/2026/startlist,settimana-internazionale-coppi-e-bartali,Settimana Internazionale Coppi e Bartali,token_overlap,matched_via=token_overlap,overlap_2
