team_slug,team_name,planning_year,source,scraped_at_utc,race_id,race_name,category,date_label,month,start_date,end_date,status,team_calendar_status,source_url,pcs_race_slug,observed_race_name,matched_via,notes,overlap_group
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,62,Tour of the Alps,2.Pro,20.04-24.04,4,2026-04-20,2026-04-24,completed,active,race/tour-of-the-alps/2026/startlist,tour-of-the-alps,Tour of the Alps,normalized_name,matched_via=normalized_name,
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,149,Giro dell'Appennino,1.1,26.04,4,2026-04-26,2026-04-26,completed,active,race/giro-dell-appennino/2026/startlist,giro-dell-appennino,Giro dell'Appennino,normalized_name,matched_via=normalized_name,overlap_3
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,152,Tour of Türkiye,2.Pro,26.04-03.05,5,2026-04-26,2026-05-03,completed,active,race/tour-of-turkey/2026/startlist,tour-of-turkey,Presidential Cycling Tour of Türkiye,token_overlap,matched_via=token_overlap,overlap_3
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,1047,GP Vorarlberg,1.2,01.05,5,2026-05-01,2026-05-01,completed,active,race/gp-vorarlberg/2026/startlist,gp-vorarlberg,GP Vorarlberg p/b Radhaus Rankweil,token_overlap,matched_via=token_overlap,overlap_3
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,513,Tour of Hellas,2.1,06.05-10.05,5,2026-05-06,2026-05-10,scheduled,active,race/tour-of-hellas/2026/startlist,tour-of-hellas,ΔΕΗ Tour of Hellas,normalized_name,matched_via=normalized_name,overlap_2
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,27600,Baku-Khankendi Azerbaijan Cycling Race,2.1,10.05-14.05,5,2026-05-10,2026-05-14,scheduled,active,race/baku-khankendi-azerbaijan-cycling-race/2026/startlist,baku-khankendi-azerbaijan-cycling-race,Baku-Khankendi Azerbaijan Cycling race,normalized_name,matched_via=normalized_name,overlap_2
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,144,Rund um Köln,1.1,17.05,5,2026-05-17,2026-05-17,scheduled,active,race/rund-um-koln/2026/startlist,rund-um-koln,Rund um Köln,normalized_name,matched_via=normalized_name,
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,4008,GP Beiras e Serra da Estrela,2.1,20.05-24.05,5,2026-05-20,2026-05-24,scheduled,active,race/gp-internacional-beiras-e-serra-da-estrela/2026/startlist,gp-internacional-beiras-e-serra-da-estrela,Grande Prémio Internacional Beiras e Serra da Estrela,token_overlap,matched_via=token_overlap,overlap_2
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,341,Tour of Japan,2.2,24.05-31.05,5,2026-05-24,2026-05-31,scheduled,active,race/tour-of-japan/2026/startlist,tour-of-japan,Tour of Japan,normalized_name,matched_via=normalized_name,overlap_2
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,211,Tour of Slovenia,2.Pro,17.06-21.06,6,2026-06-17,2026-06-21,scheduled,active,race/tour-of-slovenia/2026/startlist,tour-of-slovenia,Tour of Slovenia,normalized_name,matched_via=normalized_name,overlap_2
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,212,Route d'Occitanie,2.1,18.06-20.06,6,2026-06-18,2026-06-20,scheduled,active,race/la-route-d-occitanie/2026/startlist,la-route-d-occitanie,La Route d'Occitanie - CIC,token_overlap,matched_via=token_overlap,overlap_2
solution-tech-nippo-rali,Solution Tech NIPPO Rali,2026,team_program_live,2026-05-06T11:24:43.959124+00:00,15209,Czech Tour,2.Pro,13.08-16.08,8,2026-08-13,2026-08-16,scheduled,active,race/czech-tour/2026/startlist,czech-tour,Czech Tour,normalized_name,matched_via=normalized_name,
