team_slug,team_name,planning_year,race_id,race_name,category,date_label,month,start_date,end_date,pcs_race_slug,historical_years_analyzed,race_type,route_profile,avg_top10_points,avg_winner_points,avg_points_efficiency,avg_stage_top10_points,avg_stage_count,avg_top10_field_form,base_opportunity_index,base_opportunity_points,one_day_signal,stage_hunter_signal,gc_signal,time_trial_signal,all_round_signal,sprint_bonus_signal,specialty_fit_score,sprint_fit_bonus,team_fit_score,team_fit_multiplier,participation_confidence,execution_multiplier,expected_points,actual_points,ev_gap,status,team_calendar_status,source,overlap_group,notes,as_of_date
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,2729,GP Jean-Pierre Monseré,1.1,22.03,3,2026-03-22,2026-03-22,grote-prijs-jean-pierre-monsere,5.0,One-day,sprint-friendly one-day,540.0,125.0,14.810123182552761,0.0,0.0,3.714,0.17495546950115382,94.47595353062306,0.8313015463917526,0.0,0.0,0.0,0.25953608247422677,0.5553479381443299,0.15514595252932223,0.08730838343903925,0.218063244578508,0.7654189733735524,1.0,0.4,28.92547494395878,7.0,-21.92547494395878,completed,active,team_program_live,,matched_via=token_overlap,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,14,Volta Ciclista a Catalunya,2.UWT,23.03-29.03,3,2026-03-23,2026-03-29,volta-a-catalunya,,Stage race,multi-stage race,1155.4944444444445,303.9194444444444,34.23952658855011,249.86944444444444,5.447222222222222,3.833013888888889,0.6404649540503146,742.531046339422,0.15,0.5563752799218601,0.5842148598565164,0.0,0.733206257159221,0.6911739889964122,0.4673470350358339,0.10866211884396311,0.5025357305870968,0.8507607191761289,1.0,0.18,113.70892445897942,32.0,-81.70892445897942,completed,active,team_program_live,,matched_via=normalized_name | history_fallback_from=2.Pro | history_missing,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,134,Route Adélie de Vitré,1.1,03.04,4,2026-04-03,2026-04-03,route-adelie-de-vitre,5.0,One-day,hard one-day,540.0,125.0,9.56316255619038,0.0,0.0,5.714,0.07764215558717424,41.92676401707409,0.6637757731958763,0.0,0.0,0.0,0.48273195876288666,0.362048969072165,0.1921373930174161,0.05691910970460164,0.2188498448228356,0.7656549534468506,1.0,0.4,12.840573820667982,0.0,-12.840573820667982,completed,active,team_program_live,,matched_via=token_overlap,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,56,Scheldeprijs,1.Pro,08.04,4,2026-04-08,2026-04-08,scheldeprijs,5.0,One-day,hard one-day,915.0,200.0,12.805852377784209,0.0,0.0,7.353999999999999,0.18450515619357738,168.8222179171233,0.5264046391752578,0.0,0.0,0.0,0.27139175257731973,0.2035438144329898,0.12476442866799614,0.03199990524236282,0.1371496386364439,0.7411448915909331,1.0,0.3,37.53651731889817,8.0,-29.53651731889817,completed,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,8,Paris-Roubaix,1.UWT,12.04,4,2026-04-12,2026-04-12,paris-roubaix,,One-day,hard one-day,895.7142857142857,196.14285714285714,22.896361214464072,0.0,0.0,4.436871428571429,0.34842848218550265,310.9190445598454,0.7707517488954345,0.0,0.0,0.0,0.3166660530191458,0.48548278718703985,0.1626835177266491,0.0763246145802087,0.21343203132708136,0.7640296093981244,1.0,0.18,42.75924411050941,25.0,-17.759244110509407,completed,active,team_program_live,,matched_via=token_overlap | history_fallback_from=1.Pro | history_missing,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,437,Ronde van Limburg,1.1,15.04,4,2026-04-15,2026-04-15,ronde-van-limburg,5.0,One-day,sprint-friendly one-day,540.0,125.0,15.377658851084979,0.0,0.0,3.528,0.18489506789730356,99.84333666454393,0.8468814432989691,0.0,0.0,0.0,0.2355670103092784,0.5733247422680412,0.15090998647112647,0.09013458589634193,0.2173194334795356,0.7651958300438606,1.0,0.4,30.559881949349723,5.0,-25.559881949349723,completed,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,15075,Classic Grand Besançon Doubs,1.1,17.04,4,2026-04-17,2026-04-17,classic-grand-besancon-doubs,5.0,One-day,sprint-friendly one-day,540.0,125.0,23.146794505137823,0.0,0.0,2.498,0.29165269356920787,157.49245452737225,0.9331572164948453,0.0,0.0,0.0,0.10283505154639183,0.6728737113402061,0.12745275507359058,0.1057850618695773,0.2132004795443658,0.7639601438633097,1.0,0.4,48.12718328724682,32.0,-16.127183287246822,completed,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,1285,Tour du Jura,1.1,18.04,4,2026-04-18,2026-04-18,tour-du-jura-cycliste,5.0,One-day,sprint-friendly one-day,540.0,125.0,18.723451682011145,0.0,0.0,3.164,0.2293323319377999,123.83945924641195,0.8773711340206185,0.0,0.0,0.0,0.18865979381443299,0.6085051546391753,0.14262024644325938,0.09566543371600959,0.2158638031568154,0.7647591409470446,1.0,0.4,37.88294338745302,0.0,-37.88294338745302,completed,active,team_program_live,,matched_via=token_overlap,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,152,Tour of Türkiye,2.Pro,26.04-03.05,5,2026-04-26,2026-05-03,tour-of-turkey,5.0,Stage race,multi-stage race,1128.6,323.4,38.801588071842964,288.6,8.0,2.9939999999999998,0.7200554761520811,812.6546103852387,0.15,0.6969746998284734,0.6736599932202038,0.0,0.6667525773195876,0.795100661349932,0.5023194716247485,0.12500083037263784,0.5483487275569476,0.8645046182670842,0.8,0.25,140.50873274681538,20.0,-120.50873274681538,completed,active,team_program_live,overlap_2,matched_via=token_overlap,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,239,Tour of the Gila,2.2,29.04-03.05,5,2026-04-29,2026-05-03,tour-of-the-gila,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.7,0.8,0.25,0.0,49.0,49.0,completed,active,team_program_live,overlap_2,matched_via=token_overlap | history_missing,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,148,Tro-Bro Leon,1.Pro,10.05,5,2026-05-10,2026-05-10,tro-bro-leon,5.0,One-day,sprint-friendly one-day,915.0,200.0,23.11966263235183,0.0,0.0,4.008,0.3644766479251027,333.496132851469,0.8066752577319588,0.0,0.0,0.0,0.2974226804123711,0.5269329896907217,0.16184151178259945,0.08284116020007691,0.21923894599301275,0.7657716837979038,1.0,0.3,76.61456855812766,2.0,-74.61456855812766,completed,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,765,Tour de Hongrie,2.Pro,13.05-17.05,5,2026-05-13,2026-05-17,tour-de-hongrie,5.0,Stage race,multi-stage race,957.4,254.0,36.05765212792015,192.4,5.0,2.7340000000000004,0.6100471981609068,584.0591875192522,0.15,0.4540437392795883,0.43748120600610185,0.0,0.6332474226804125,0.7635078292161057,0.3818336992972898,0.12003399982838102,0.44183815595388987,0.8325514467861669,0.95,0.25,115.48658887475281,6.0,-109.48658887475281,scheduled,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,193,Tour de Wallonie,2.Pro,01.06-05.06,6,2026-06-01,2026-06-05,tour-de-wallonie,5.0,Stage race,multi-stage race,1144.0,300.0,29.89221167036219,229.0,5.0,4.224,0.5755626726471819,658.4436975083761,0.15,0.5101522298456261,0.5737556082873038,0.0,0.8252577319587628,0.6410802859365882,0.47865353050305726,0.10078669528653948,0.50418926489605,0.851256779468815,0.95,0.25,133.1198570830982,,,scheduled,active,team_program_live,,matched_via=token_overlap,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,211,Tour of Slovenia,2.Pro,17.06-21.06,6,2026-06-17,2026-06-21,tour-of-slovenia,5.0,Stage race,multi-stage race,1144.0,300.0,32.55968600290562,229.0,5.0,4.142,0.6069662744973006,694.3694180249119,0.15,0.5101522298456261,0.571642206225448,0.0,0.8146907216494845,0.649005543668547,0.47543197951964183,0.10203265550965145,0.5027201465455807,0.8508160439636742,0.95,0.25,140.31040230716212,,,scheduled,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,258,Sibiu Cycling Tour,2.1,04.07-07.07,7,2026-07-04,2026-07-07,sibiu-cycling-tour,5.0,Stage race,short stage race,641.2,189.4,24.92110090732096,101.2,4.6,2.694,0.377969171543462,242.35383279366783,0.15,0.3015051457975986,0.28809437875132105,0.0,0.6280927835051546,0.7136002236918888,0.30980416459977655,0.11218783337966323,0.37328649475155373,0.8119859484254661,0.95,0.3,56.08455343102127,,,scheduled,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,32,PostNord Tour of Denmark,2.Pro,29.07-02.08,8,2026-07-29,2026-08-02,tour-of-denmark,5.0,Stage race,multi-stage race,1128.4,296.0,24.513746250435865,213.4,5.0,4.944,0.49321155737914324,556.5399213466253,0.15,0.48623713550600345,0.5838016710203593,0.0,0.918041237113402,0.5622945438630617,0.5001054254914803,0.08840048601840136,0.5098824157701598,0.8529647247310479,0.95,0.25,112.74336869315003,,,scheduled,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,15209,Czech Tour,2.Pro,13.08-16.08,8,2026-08-13,2026-08-16,czech-tour,5.0,Stage race,short stage race,628.0,181.0,17.429258234371797,88.0,4.0,3.682,0.26595736746948684,167.02122677083773,0.15,0.2621783876500857,0.27932231948792596,0.0,0.7554123711340206,0.6103275141023148,0.3316005407038717,0.09595193385014747,0.3754202792799959,0.8126260837839987,0.95,0.25,32.23487878715144,,,scheduled,active,team_program_live,,matched_via=normalized_name,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,265,Philly Cycling Classic,1.1,30.08,8,2026-08-30,2026-08-30,philadelphia-international-championship,,One-day,sprint-friendly one-day,540.2378378378378,125.15135135135137,18.182291815424215,0.23783783783783785,0.010810810810810811,3.449105855855856,0.21793702039839688,117.75525419786504,0.8534898445481564,0.0,0.0,0.013513513513513514,0.22328265765765762,0.5810900552066851,0.150929549233059,0.09135540058386321,0.2185567353920105,0.7655670206176031,0.95,0.4,34.256824864964656,,,scheduled,active,team_program_live,,matched_via=token_overlap | history_fallback_from=1.1 | history_missing,2026-05-16
modern-adventure-pro-cycling,Modern Adventure Pro Cycling,2026,13191,Maryland Cycling Classic,2.Pro,05.09-07.09,9,2026-09-05,2026-09-07,maryland-cycling-classic,3.0,One-day,sprint-friendly one-day,915.0,200.0,44.2615468409586,0.0,0.0,2.12,0.6373075397470773,583.1363988685757,0.964819587628866,0.0,0.0,0.0,0.054123711340206215,0.7094072164948453,0.11884417889080559,0.111528634605386,0.21168886344000254,0.7635066590320008,0.95,0.25,105.74177436927339,,,scheduled,active,team_program_live,,matched_via=normalized_name,2026-05-16
